CompanyID,Month,NumberOfEmployees,MarketingBudget,IndustryType,HistoricalSales,ProjectedSales
175,3,18,2378,Healthcare,315129,321734.4151123062
175,4,108,18632,Finance,373938,391449.3360878876
175,5,29,29311,Healthcare,93585,94808.11669575398
175,6,387,6650,Finance,265886,275027.8075477193
175,7,250,46201,Manufacturing,352408,365542.0481358215
175,8,70,43224,Healthcare,476542,490943.89455866616
175,9,388,8036,Manufacturing,396960,411952.8914647053
175,10,499,40255,Finance,84022,85442.8276346887
175,11,428,23499,Technology,458883,479122.16747483605
175,12,187,38016,Healthcare,68065,69126.88394215071
176,1,347,5603,Manufacturing,426526,437629.5371449688
176,2,71,28773,Healthcare,178145,180462.720615402
176,3,154,20937,Healthcare,399335,412037.2246463818
176,4,225,13632,Healthcare,453222,469895.96137332247
176,5,12,31607,Retail,383963,402258.40130704374
176,6,169,27337,Manufacturing,419302,435895.2258244634
176,7,236,1220,Manufacturing,488292,503743.56901124923
176,8,495,47994,Healthcare,249933,261756.00075809733
176,9,278,5818,Technology,277391,285473.4729176398
176,10,129,8349,Healthcare,493609,509625.73644881917
176,11,390,6618,Retail,315287,325957.5546597409
176,12,98,28464,Finance,282413,289868.47417307214
177,1,338,43624,Retail,369649,385743.2615233986
177,2,77,38344,Technology,455633,463564.22074175166
177,3,407,19255,Healthcare,212372,219209.03782614396
177,4,366,25299,Manufacturing,341040,354302.8171876032
177,5,107,48975,Healthcare,297541,311275.2089662531
177,6,276,2462,Technology,284051,296934.6261770222
177,7,114,16905,Manufacturing,362773,373783.01964069763
177,8,449,25920,Retail,470822,487642.8024303851
177,9,332,17252,Finance,89916,92233.09121127208
177,10,132,42004,Finance,111330,114528.18921365812
177,11,485,41581,Healthcare,319695,334481.0957022657
177,12,38,35836,Retail,413116,432626.7084340681
178,1,146,6753,Technology,431767,451549.0796643769
178,2,204,41005,Finance,237494,241183.4299782227
178,3,418,15175,Retail,425360,444077.269572528
178,4,235,7191,Healthcare,379926,398137.58155488264
178,5,341,18898,Manufacturing,377535,386765.72613763384
178,6,179,19982,Healthcare,417101,429925.1254385627
178,7,18,15622,Healthcare,173546,180689.81461061287
178,8,472,2001,Retail,437150,451349.9983134729
178,9,49,48645,Finance,113411,119051.9883872091
178,10,34,44000,Retail,290509,298709.6433599338
178,11,270,24283,Manufacturing,123185,127934.73131520323
178,12,404,22435,Retail,181960,189548.39535480656
179,1,452,28223,Technology,177574,182859.31548911557
179,2,235,38244,Healthcare,238207,248754.6516562836
179,3,481,31024,Finance,79424,81953.35129008163
179,4,133,31734,Manufacturing,91559,93982.20341217442
179,5,472,1515,Healthcare,298290,302559.4089469319
179,6,47,46246,Retail,323219,331537.53970937635
179,7,337,2191,Technology,465915,484252.23013228236
179,8,260,33264,Retail,229044,239775.04499507434
179,9,398,44628,Healthcare,322094,328557.5170362793
179,10,185,47216,Manufacturing,186485,190999.69381797517
179,11,99,7297,Finance,89305,90748.02946313983
179,12,411,28856,Healthcare,315713,327592.9378842284
180,1,463,9334,Manufacturing,116778,122430.93537918795
180,2,46,25162,Healthcare,414777,429558.8595556786
180,3,325,7008,Technology,342229,354098.54935150006
180,4,185,8987,Retail,408451,421578.4506241133
180,5,470,31966,Finance,404318,409791.74992649985
180,6,293,4332,Manufacturing,86163,89538.8795278654
180,7,462,1787,Finance,99592,102986.29272564666
180,8,470,39990,Finance,268223,278002.16133491765
180,9,90,10873,Finance,238405,249360.2923453281
180,10,123,18006,Manufacturing,429575,447341.54820406943
180,11,49,21225,Manufacturing,58039,60432.33161279186
180,12,310,37444,Finance,189270,198182.22287743178
181,1,233,36340,Retail,215426,226110.56907415474
181,2,327,40683,Healthcare,296585,306446.8395623468
181,3,358,6033,Finance,315968,320503.8042581654
181,4,124,8788,Technology,362564,372848.19903530774
181,5,195,16689,Finance,401679,418350.3036363826
181,6,332,45220,Manufacturing,53436,54029.62121815897
181,7,65,22598,Healthcare,143550,145312.14767104102
181,8,49,38480,Technology,221929,224744.46037945748
181,9,363,30703,Healthcare,66057,68649.17116351573
181,10,49,1066,Healthcare,51310,52851.69438846305
181,11,356,49623,Technology,176913,181292.64367528234
181,12,470,46246,Finance,294841,299035.0194096806
182,1,246,8533,Finance,304988,316970.85957719176
182,2,298,16103,Finance,116013,118662.82885125765
182,3,271,5616,Retail,372166,379837.44391438743
182,4,225,47045,Finance,189978,196834.83189090964
182,5,156,39498,Technology,190940,197118.90159329763
182,6,345,44492,Retail,68546,70225.13199414937
182,7,177,12772,Finance,148812,154118.56134022083
182,8,101,24849,Retail,122855,125416.38679547164
182,9,362,13940,Technology,83149,86624.06365688554
182,10,68,17932,Finance,425735,433897.5141323692
182,11,68,30769,Manufacturing,248453,252516.0780772299
182,12,313,25648,Technology,204756,213211.92654925407
183,1,178,48411,Healthcare,342002,355106.0396113102
183,2,278,33966,Healthcare,95330,96979.7389421461
183,3,372,28777,Technology,305052,309520.9599739828
183,4,54,33567,Healthcare,240276,250736.64717540913
183,5,354,18174,Technology,404347,420951.0806592314
183,6,190,43598,Manufacturing,337437,345228.5198563637
183,7,179,14798,Technology,369013,382418.46600788157
183,8,365,18558,Finance,402573,408598.0715511645
183,9,200,45237,Finance,185701,191324.3802933125
183,10,164,1178,Retail,55704,56302.77408755734
183,11,431,21470,Healthcare,182848,187540.6248289098
183,12,197,18118,Healthcare,238327,241423.7526045126
184,1,16,23616,Technology,98281,101131.72760051994
184,2,142,1798,Healthcare,166972,171458.08111753286
184,3,244,8601,Finance,163532,168074.16688704697
184,4,54,26363,Manufacturing,474452,480056.821076771
184,5,323,3795,Technology,116780,119636.9822533957
184,6,258,32926,Healthcare,444549,462446.2555453407
184,7,40,46264,Finance,250277,256473.00130479294
184,8,32,38356,Retail,494162,513240.0520978182
184,9,435,8297,Healthcare,294955,302263.7338771755
184,10,403,4084,Manufacturing,367477,377373.0004096196
184,11,169,31329,Manufacturing,208349,215131.94431263462
184,12,372,12110,Healthcare,231678,242804.86359022363
185,1,446,1731,Healthcare,183005,185631.93024154284
185,2,167,2129,Finance,214586,217014.37335847708
185,3,48,29022,Healthcare,303130,313532.90244513354
185,4,424,2605,Retail,288408,302241.1677289468
185,5,91,12970,Finance,139893,146830.14352729908
185,6,365,44705,Technology,273679,281716.0134824798
185,7,267,45130,Retail,375102,385876.1540892905
185,8,215,30265,Finance,450043,466153.88721109915
185,9,86,33330,Finance,80844,83449.22945245914
185,10,486,3933,Manufacturing,426645,441732.66997363104
185,11,21,16187,Finance,403344,421478.3369717662
185,12,304,26791,Retail,50792,52816.17531842459
186,1,459,25900,Healthcare,482911,497338.01232387446
186,2,233,6074,Retail,133187,136979.44366803425
186,3,22,47805,Technology,92510,95801.88231019792
186,4,55,27426,Finance,482353,495968.98173635936
186,5,164,40867,Finance,163104,167721.66573235326
186,6,122,1893,Finance,254482,257192.80233993736
186,7,242,35158,Finance,351776,357743.02344002377
186,8,26,20773,Manufacturing,217862,224297.7623454702
186,9,369,5239,Manufacturing,395712,412690.47382350964
186,10,232,21863,Healthcare,310851,317425.21275072533
186,11,363,4432,Finance,474101,488753.44097163645
186,12,197,36139,Technology,115214,117955.918465338
187,1,457,2515,Healthcare,94870,96216.41017950482
187,2,353,32670,Finance,309289,324237.5371812256
187,3,374,49674,Manufacturing,98110,102445.18213641028
187,4,172,40094,Technology,421558,427097.14437893685
187,5,335,15605,Healthcare,186243,193467.64356495524
187,6,476,6586,Technology,190661,195218.40728578818
187,7,423,36685,Finance,68077,71466.82561261383
187,8,464,49669,Retail,377018,385348.5674059553
187,9,83,32186,Technology,296797,302599.2441747314
187,10,242,27928,Technology,219299,226473.50317411308
187,11,233,33728,Manufacturing,458153,478039.1522845671
187,12,491,18551,Finance,321898,327595.83759204193
188,1,328,22493,Technology,337832,350796.67825999286
188,2,421,21711,Finance,319192,323167.93960343924
188,3,69,21039,Manufacturing,334712,350362.25942944
188,4,344,37561,Finance,409727,415153.0132867314
188,5,231,10947,Manufacturing,460761,482218.29652782844
188,6,46,33335,Manufacturing,144449,148729.35465504773
188,7,486,16859,Healthcare,95217,97875.80565948355
188,8,287,24122,Finance,229194,240408.98571116035
188,9,205,2577,Retail,214818,225476.273931391
188,10,413,43256,Healthcare,451925,468197.51998299715
188,11,361,29350,Manufacturing,177873,180556.17359201954
188,12,493,42932,Retail,337502,347710.35664995207
189,1,251,34798,Technology,164064,169177.30459980757
189,2,333,32898,Technology,323167,333048.75435364817
189,3,228,16881,Healthcare,145387,150152.73839707635
189,4,201,11785,Retail,209828,212083.43876984195
189,5,26,7691,Finance,235353,244402.10897503706
189,6,21,18297,Retail,492505,511464.3602273343
189,7,415,7358,Healthcare,136728,138726.7980568209
189,8,410,20581,Finance,228331,235822.4436853237
189,9,403,2462,Finance,199911,206454.9760936767
189,10,383,16511,Technology,339554,352218.6907990932
189,11,202,11570,Retail,155696,157784.80316298653
189,12,31,49665,Finance,323591,334936.14326806174
190,1,483,45414,Healthcare,167954,171519.676525426
190,2,129,16474,Technology,136569,140704.32565636287
190,3,219,8037,Finance,287963,299750.17280829296
190,4,315,29129,Retail,256737,266550.98683056125
190,5,279,43267,Technology,408038,414059.05798109167
190,6,201,14386,Retail,326051,337021.7656409593
190,7,184,7221,Retail,71637,75130.35403708008
190,8,294,24474,Retail,219268,222835.66083942287
190,9,213,41537,Technology,465585,486124.8798575455
190,10,173,48124,Finance,276089,286608.52188048046
190,11,260,22045,Manufacturing,278289,289687.7543178538
190,12,236,26783,Finance,183661,187568.99993285383
191,1,445,41157,Technology,73560,75142.68438580725
191,2,390,5922,Manufacturing,315178,329752.07600130886
191,3,469,47407,Manufacturing,181241,185662.0626931395
191,4,16,23706,Manufacturing,142449,144232.549175552
191,5,38,43771,Healthcare,53239,55050.39671607465
191,6,404,33479,Technology,53415,54215.8354316748
191,7,42,6178,Healthcare,389088,405376.72153507685
191,8,143,31022,Manufacturing,184556,191139.086257689
191,9,376,16240,Healthcare,366131,382602.88960332586
191,10,88,27220,Healthcare,68225,71049.0708546568
191,11,425,37736,Technology,130459,132348.6393779421
191,12,444,3716,Retail,242176,248289.2068854473
192,1,468,17574,Healthcare,333080,346730.421121662
192,2,67,47279,Healthcare,351756,361145.65469081077
192,3,480,18719,Manufacturing,407677,427610.21174954594
192,4,35,9181,Manufacturing,433021,450094.8526141325
192,5,491,46763,Manufacturing,414413,418814.0646790154
192,6,439,45066,Finance,89952,94017.77891709121
192,7,235,21213,Healthcare,371089,376296.1918724835
192,8,294,7380,Manufacturing,268471,272664.77179017407
192,9,13,1615,Technology,317524,330027.99860046495
192,10,474,1463,Finance,231370,241688.8110238172
192,11,108,32973,Retail,130821,134935.84178685793
192,12,406,10158,Healthcare,470476,480620.39848629595
193,1,498,21651,Healthcare,476095,487546.3329806925
193,2,48,4158,Technology,197215,201892.06676545145
193,3,280,21008,Retail,361888,370235.7154252567
193,4,384,47202,Retail,254021,259029.3763098323
193,5,294,5938,Finance,212650,219955.52350691627
193,6,166,39185,Healthcare,392406,410463.03797747375
193,7,84,23388,Manufacturing,369475,377708.1209829587
193,8,381,9881,Technology,142551,145041.04835189687
193,9,297,6603,Technology,375959,392329.4228348534
193,10,139,35980,Technology,121519,126339.82074345542
193,11,184,23504,Technology,200250,209708.5046227949
193,12,471,17766,Manufacturing,142526,144894.894633473
194,1,93,29386,Manufacturing,256929,260980.78383538645
194,2,31,12695,Finance,241269,248906.8951413829
194,3,468,18796,Healthcare,159365,164875.4187761118
194,4,36,43543,Manufacturing,348510,358688.9098488994
194,5,204,15559,Finance,496171,513020.3049964582
194,6,346,39914,Retail,149830,152409.35203082208
194,7,391,34139,Healthcare,287285,295669.28349460114
194,8,245,39333,Manufacturing,354055,366915.58846653975
194,9,449,9802,Retail,395566,406368.21837214055
194,10,101,9307,Finance,103619,107471.3361395992
194,11,486,41205,Manufacturing,487512,501185.5665426146
194,12,30,34214,Manufacturing,334935,342753.7170243763
195,1,312,35159,Retail,320445,327540.99877255294
195,2,473,12516,Manufacturing,176866,181541.64414260304
195,3,366,30086,Technology,281730,284807.5015759302
195,4,452,49222,Manufacturing,153623,159267.2634937403
195,5,93,31480,Healthcare,424968,443583.394161444
195,6,271,45659,Retail,478995,490579.5342041112
195,7,156,48766,Healthcare,86894,87922.94013327594
195,8,450,39737,Finance,391762,411142.86726331845
195,9,462,10265,Healthcare,492466,502585.1570027586
195,10,396,49629,Technology,383138,388909.9145328944
195,11,266,6454,Technology,91770,94044.98750626738
195,12,67,36918,Healthcare,72300,75158.90696151226
196,1,389,27181,Finance,168025,171680.6634477015
196,2,431,16386,Manufacturing,249307,257531.1712663822
196,3,24,40182,Technology,472701,485285.43499721726
196,4,171,38425,Healthcare,432749,439114.9799957486
196,5,454,44254,Healthcare,90285,92380.648516914
196,6,172,25327,Healthcare,247627,257283.17034873826
196,7,329,22181,Manufacturing,167713,173495.77038532597
196,8,290,48662,Retail,213543,216701.54338301902
196,9,289,22452,Finance,98671,100302.31741955681
196,10,21,39248,Retail,430360,445693.4403404621
196,11,283,41801,Finance,332414,346553.76686144224
196,12,280,34751,Finance,169870,173943.30930513656
197,1,217,22991,Healthcare,177897,183912.12987282776
197,2,36,42311,Technology,456914,464601.9177884432
197,3,81,10916,Healthcare,295526,302162.0521336113
197,4,69,11143,Manufacturing,284954,288034.58304749435
197,5,439,26855,Finance,384409,400066.3775527067
197,6,482,16581,Technology,220801,226550.74476862766
197,7,154,2907,Finance,61171,63779.638698639435
197,8,102,30424,Finance,372828,387120.33149444644
197,9,318,24308,Healthcare,498381,519886.02583592094
197,10,17,42984,Technology,99948,102089.5205082988
197,11,88,42505,Technology,84725,86199.58348741998
197,12,36,47525,Finance,331594,347801.0637173279
198,1,183,37942,Technology,456516,474180.0244811499
198,2,59,27957,Technology,438044,457038.32844846684
198,3,208,26464,Healthcare,134600,136016.71008405427
198,4,396,49476,Retail,185513,189998.41954263803
198,5,358,24649,Manufacturing,161315,167721.24897761928
198,6,457,43065,Retail,462548,468616.312137354
198,7,437,28125,Technology,70115,72407.31156646903
198,8,190,35758,Finance,149405,153463.2746728646
198,9,33,6596,Manufacturing,137404,138874.86314188867
198,10,325,17374,Manufacturing,485213,494645.0667080344
198,11,387,4775,Finance,267223,272939.348787775
198,12,396,28388,Manufacturing,194687,197504.97709497306
199,1,413,22029,Finance,195804,202708.33812301006
199,2,55,19445,Manufacturing,468583,477812.1709619095
199,3,24,49474,Retail,160670,164060.90500015387
199,4,162,15645,Manufacturing,92738,96997.41404479541
199,5,231,32105,Healthcare,292368,300754.5537745803
199,6,215,14668,Finance,182053,186729.0542216079
199,7,464,16960,Manufacturing,243953,253456.1504563996
199,8,282,12357,Finance,239681,250798.49577802775
199,9,391,38203,Healthcare,393810,398142.4823829467
199,10,245,16804,Manufacturing,396495,407568.9284585993
199,11,349,15626,Manufacturing,451782,467337.4209044643
199,12,237,29132,Healthcare,252957,258709.88062450624
200,1,18,8951,Healthcare,60728,63211.551045964006
200,2,175,7449,Healthcare,417996,438418.9011785877
200,3,441,20065,Finance,396055,414961.51502161025
200,4,453,36967,Healthcare,167616,171075.47717282834
200,5,328,40536,Finance,268422,273536.3869349899
200,6,223,10130,Retail,348358,365183.5594562196
200,7,126,24824,Manufacturing,239007,245781.6867558213
200,8,395,42401,Manufacturing,268153,273068.7563735332
200,9,353,37993,Technology,357732,371425.93751173746
200,10,81,32875,Retail,200025,204300.89701155422
200,11,404,7054,Healthcare,380552,388425.57483428955
200,12,73,35273,Healthcare,346247,361886.96373674215
201,1,214,42821,Retail,120949,122944.55764487133
201,2,218,49517,Healthcare,275877,279346.3513156906
201,3,81,11832,Technology,492480,502707.5575222301
201,4,286,30670,Finance,201228,208125.65646138426
201,5,283,23852,Manufacturing,63423,64369.494037055825
201,6,487,24620,Retail,350206,360314.2713519747
201,7,329,29307,Manufacturing,223877,231733.62401082757
201,8,347,48551,Finance,314131,327936.89400881145
